Text,Emotion
In front of stunned mourners he told grieving widow Linsay Robinson to ` pay up or ,surprise
i believe everyone can feel energetic after listening,joy
i feel as though i am being a little neglectful of my fellow bloggers,sadness
i shouldn t have been surprised by the amount of courage that these men had but i can t help but feel slightly shocked by it,surprise
@justababy I make that same face when I get home and your mom is watching soaps.,surprise
omg i didnt tweet all that much today.... *sadness*,surprise
ahaha im here carlos;;  Wasssup?!,surprise
i feel frustrated and upset and demotivated when i dont see a whole picture of the curriculum that im studying for example english class,anger
i feel accepted because of my condition,love
i just repeat it again and again until i feel myself become less afraid,fear
"@JoanLunden  Greetings Joan:  Just wanted to say I STILL MISS waking up to your pleasant personality &amp; face in the a.m.    Hugs, Angel",surprise
omg! i didnt even know my friend knew @ijustine !!! lol its a small world,surprise
i feel so guilty sometimes that he has to share me with the challenges life has thrown our way financially emotionally and most recently medically,sadness
i understand that chronically living makes some healthy people feel threatened or afraid,fear
i am feeling thankful for warm sunshine crisp autumn air and bright fall colors,joy
listening to her stolen music. just loved it cause its free!,surprise
i definitely feel hated,anger
i know how it feels to find someone who is irresistable and remain innocent,joy
"@MeghanAlanna yes i love manchester orchestra,and sigur ross. all the other bands ive never heard of but ill give them a listen. thanks",love
i feel that each point is equally important than each,joy
i sometimes feel very vulnerable,fear
i put these to one side and focus on the following version of the shameful revelations allegation even in an ideal egalitarian society having to reveal to the state that one is untalented would cause citizens to feel ashamed,sadness
i sobbed and cried to him feeling quite vulnerable and he did nothing said nothing,fear
i always had a feeling of being in shape and became increasingly frustrated with the daily accumulation of body fat elusive,anger
i feel that you couldnt be bothered anymore,anger
i feel pretty pathetic right now,sadness
i feel overwhelmed or a little blue usually around that time of the month but i manage those feelings well,fear
i have become more and more concerned not only for my own future daughters but for all the girls who are out there currently trying to feel accepted by the worlds standards,love
i part basically they are feeling sympathetic a bit to late in my opinion hachi rushes in to find that nobu is trying to help nana by blowing into a paper bag,love
i mean i enjoy feeling pretty with make up on,joy
im feeling very bitter against knight in shining denim because i asked him a year ago to go to the gym with me and he wouldnt spend the money,anger
i felt apprehensive in regards to the party oftentimes in the past other men have made me feel resentful towards them when i attended with them,anger
i feel greedy to want it to recede some more but there you have it i do want that,anger
"He was court martialled but to the anger of the unpopular Governor , was acquit",anger
i get an anxious feeling i feel xox soon itll be the real thing already so i need to be flawless,joy
i admit to feeling bitterly surprised at how rapidly they have thrown in the towel,surprise
just got back from seeing Star Strek,surprise
i still need to feel listened to even if iam idiotic and naive in relation,sadness
"lovely day again... hope it continues all weekend, I'm stuck at my desk today",love
oh about you lol sorry my minds always on you,surprise
i fuck with that coat but i really still feel like she doesnt know how to rock this swag so just looks a little lame trying whatever though,sadness
i am learning to step back and call it out to not be too proud to admit that yes i am feeling annoyed and yes i should tell you why,anger
i feel that way about popular culture,joy
i feel a lil bit gloomy,sadness
@luzy_artillero Hahaha. Sana someone's selling the full version of &quot;Coding Workshop Photo Recovery Wizard&quot; CD! Demo mode lang eh,surprise
i have a feeling mica isnt that graceful but im willing to be proved wrong and i think jan might pull something fabulous out of the bag,joy
i feel really blessed to have super awesome best friends,love
